dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,evaluation_resolution,radial_order,angular_order,state_bins,z_order,z,G_N,a_w,b_w,profile_sum,delta_N,w_N,Delta_N,H_N,row_error,cgal_version
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,9.484003629609381036e-01,-1.184759632834177061e-03,9.226836370357217963e-04,4.642430758017221382e-04,1.386926712837443934e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.465494392505206633e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,9.649569370338575425e-01,-1.133601108086571517e-03,4.182610489827212662e-04,2.129059569894366114e-04,6.311670059721578505e-04,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,5.329070518200751394e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,9.817183872943550105e-01,-7.607768285304449983e-04,1.118905271776563204e-04,5.761587639555428914e-05,1.695064035732106163e-04,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,7.549516567451064475e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,9.986443339406233521e-01,-6.878416239484832562e-05,6.048474317578887826e-07,3.150301624477423980e-07,9.198775942056311277e-07,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.329869796038110508e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.015694000884653558e+00,9.369896681372068530e-04,7.969951802987216942e-05,4.198146080159835243e-05,1.216809788314705219e-04,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,8.326672684688674053e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.032826313985403477e+00,2.248446060088910275e-03,3.429005495697774763e-04,1.826390480444977803e-04,5.255395976142752295e-04,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,5.440092820663267048e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.049999999999999822e+00,3.854962818266434183e-03,7.825317123623916696e-04,4.213759674220653997e-04,1.203907679784457178e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,5.773159728050814010e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.067173686014596168e+00,5.743589204979622151e-03,1.389678980821400754e-03,7.563710228893358659e-04,2.146050003710736620e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.176836406102665933e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.084305999115346086e+00,7.899245173612259169e-03,2.154350369483531633e-03,1.184927237110515149e-03,3.339277606594046564e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.662936703425657470e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.101355666059376404e+00,1.030492208854249039e-02,3.065629809506762674e-03,1.703512068812131682e-03,4.769141878318894356e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,5.107025913275720086e-15,6.1.1-I-900
