alpha,gamma,alternation,best_block,envelope,active_m,is_envelope_minimum
256,6.215000000000000524e-01,2.791701384587977896e-30,8.421925058638279344e+22,8.421925058638279344e+22,16,0
256,6.216666666666667007e-01,2.912411413218318510e-30,9.015409062554641419e+22,9.015409062554641419e+22,16,0
256,6.218333333333333490e-01,3.038293117891560025e-30,9.650516486240436067e+22,9.650516486240436067e+22,16,0
256,6.219999999999999973e-01,3.169566023792615491e-30,1.033015250439710693e+23,1.033015250439710693e+23,16,0
256,6.221666666666667567e-01,3.306458887188010725e-30,1.105742407519011498e+23,1.105742407519011498e+23,16,0
256,6.223333333333334050e-01,3.449210079915591878e-30,1.183565388622721639e+23,1.183565388622721639e+23,16,0
256,6.225000000000000533e-01,3.598067989735388796e-30,1.266839525957242832e+23,1.266839525957242832e+23,16,0
256,6.226666666666667016e-01,3.753291437189174886e-30,1.355944808139830308e+23,1.355944808139830308e+23,16,0
256,6.228333333333333499e-01,3.915150109642284217e-30,1.451287582636800318e+23,1.451287582636800318e+23,16,0
256,6.229999999999999982e-01,4.083925013211152408e-30,1.553302375159059762e+23,1.553302375159059762e+23,16,0
256,6.231666666666666465e-01,4.259908943303588953e-30,1.662453834009289991e+23,1.662453834009289991e+23,16,0
256,6.233333333333332948e-01,4.443406974533471476e-30,1.779238807918242892e+23,1.779238807918242892e+23,16,0
256,6.235000000000000542e-01,4.634736970797938862e-30,1.904188566488342373e+23,1.904188566488342373e+23,16,0
256,6.236666666666667025e-01,4.834230116339566294e-30,2.037871172981459255e+23,2.037871172981459255e+23,16,0
256,6.238333333333333508e-01,5.042231468649485735e-30,2.180894019851173054e+23,2.180894019851173054e+23,16,0
256,6.239999999999999991e-01,5.259100534098484296e-30,2.333906538123102467e+23,2.333906538123102467e+23,16,0
256,6.241666666666666474e-01,5.485211867223437404e-30,2.497603092483258806e+23,2.497603092483258806e+23,16,0
256,6.243333333333334068e-01,5.720955694631227891e-30,2.672726074737946903e+23,2.672726074737946903e+23,16,0
256,6.245000000000000551e-01,5.966738564520157551e-30,2.860069209167499908e+23,2.860069209167499908e+23,16,0
256,6.246666666666667034e-01,6.222984022863664886e-30,3.060481084214930959e+23,3.060481084214930959e+23,16,0
256,6.248333333333333517e-01,6.490133317335532433e-30,3.274868925926578082e+23,3.274868925926578082e+23,16,0
256,6.250000000000000000e-01,6.768646130107879959e-30,3.504202629609564196e+23,3.504202629609564196e+23,16,0
256,6.251666666666666483e-01,7.059001340692848886e-30,3.749519067284563045e+23,3.749519067284563045e+23,16,0
256,6.253333333333332966e-01,7.361697820046958382e-30,4.011926689703403255e+23,4.011926689703403255e+23,16,0
256,6.255000000000000560e-01,7.677255257208847385e-30,4.292610442971951409e+23,4.292610442971951409e+23,16,0
256,6.256666666666667043e-01,8.006215019787519402e-30,4.592837021173319173e+23,4.592837021173319173e+23,16,0
256,6.258333333333333526e-01,8.349141049677923303e-30,4.913960477838580394e+23,4.913960477838580394e+23,16,0
256,6.260000000000000009e-01,8.706620795426578990e-30,5.257428220649699814e+23,5.257428220649699814e+23,16,0
256,6.261666666666666492e-01,9.079266182737280843e-30,5.624787415415864080e+23,5.624787415415864080e+23,16,0
256,6.263333333333334085e-01,9.467714624658856558e-30,6.017691827119570970e+23,6.017691827119570970e+23,16,0
256,6.265000000000000568e-01,9.872630073060642405e-30,6.437909127707323238e+23,6.437909127707323238e+23,16,0
256,6.266666666666667052e-01,1.029470411307259056e-29,6.887328702308139160e+23,6.887328702308139160e+23,16,0
256,6.268333333333333535e-01,1.073465710222038513e-29,7.367969987694718993e+23,7.367969987694718993e+23,16,0
256,6.270000000000000018e-01,1.119323935606942293e-29,7.881991379091845567e+23,7.881991379091845567e+23,16,0
256,6.271666666666666501e-01,1.167123238225457798e-29,8.431699743868324518e+23,8.431699743868324518e+23,16,0
256,6.273333333333332984e-01,1.216945016485169864e-29,9.019560583249581729e+23,9.019560583249581729e+23,16,0
256,6.274999999999999467e-01,1.268874050112655167e-29,9.648208885961056353e+23,9.648208885961056353e+23,16,0
256,6.276666666666667060e-01,1.322998639277351473e-29,1.032046072067320109e+24,1.032046072067320109e+24,16,0
256,6.278333333333333544e-01,1.379410749384224018e-29,1.103932561727343007e+24,1.103932561727343007e+24,16,0
256,6.280000000000000027e-01,1.438206161764825155e-29,1.180801979036993686e+24,1.180801979036993686e+24,16,0
256,6.281666666666666510e-01,1.499484630503329067e-29,1.262998026201192026e+24,1.262998026201192026e+24,16,0
256,6.283333333333334103e-01,1.563350045646156272e-29,1.350887994446316258e+24,1.350887994446316258e+24,16,0
256,6.285000000000000586e-01,1.629910603051430897e-29,1.444864374794619785e+24,1.444864374794619785e+24,16,0
256,6.286666666666667069e-01,1.699278981146693361e-29,1.545346578265570026e+24,1.545346578265570026e+24,16,0
256,6.288333333333333552e-01,1.771572524872491208e-29,1.652782772897945146e+24,1.652782772897945146e+24,16,0
256,6.290000000000000036e-01,1.846913437101162122e-29,1.767651845485581203e+24,1.767651845485581203e+24,16,0
256,6.291666666666666519e-01,1.925428977831898002e-29,1.890465496448634727e+24,1.890465496448634727e+24,16,0
256,6.293333333333333002e-01,2.007251671474792652e-29,2.021770476828761436e+24,2.021770476828761436e+24,16,0
256,6.294999999999999485e-01,2.092519522548884084e-29,2.162150976999567259e+24,2.162150976999567259e+24,16,0
256,6.296666666666667078e-01,2.181376240133047270e-29,2.312231177328283989e+24,2.312231177328283989e+24,16,0
256,6.298333333333333561e-01,2.273971471420254762e-29,2.472677971710152955e+24,2.472677971710152955e+24,16,0
256,6.300000000000000044e-01,2.370461044742692359e-29,2.644203875632398043e+24,2.644203875632398043e+24,16,0
256,6.301666666666666528e-01,2.471007222445714654e-29,2.827570131202168018e+24,2.827570131202168018e+24,16,0
256,6.303333333333334121e-01,2.575778964007908018e-29,3.023590022410664021e+24,3.023590022410664021e+24,16,0
256,6.305000000000000604e-01,2.684952199816826934e-29,3.233132414791653553e+24,3.233132414791653553e+24,16,0
256,6.306666666666667087e-01,2.798710116029037894e-29,3.457125534584633624e+24,3.457125534584633624e+24,16,0
256,6.308333333333333570e-01,2.917243450957940074e-29,3.696561003520066207e+24,3.696561003520066207e+24,16,0
256,6.310000000000000053e-01,3.040750803451222624e-29,3.952498146427802369e+24,3.952498146427802369e+24,16,0
256,6.311666666666666536e-01,3.169438953738758369e-29,4.226068590017715041e+24,4.226068590017715041e+24,16,0
256,6.313333333333333020e-01,3.303523197250533831e-29,4.518481172411115545e+24,4.518481172411115545e+24,16,0
256,6.315000000000000613e-01,3.443227691922416076e-29,4.831027184308995456e+24,4.831027184308995456e+24,16,0
256,6.316666666666667096e-01,3.588785819530815111e-29,5.165085964080475040e+24,5.165085964080475040e+24,16,0
256,6.318333333333333579e-01,3.740440561617380024e-29,5.522939293848036289e+24,5.522939293848036289e+24,17,0
256,6.320000000000000062e-01,3.898444890584975708e-29,5.905953599497670337e+24,5.905953599497670337e+24,17,0
256,6.321666666666667656e-01,4.063062176574902395e-29,6.315404892663018357e+24,6.315404892663018357e+24,17,0
256,6.323333333333334139e-01,4.234566610751150445e-29,6.753109259190541576e+24,6.753109259190541576e+24,17,0
256,6.325000000000000622e-01,4.413243645652368966e-29,7.221006939236822759e+24,7.221006939236822759e+24,17,0
256,6.326666666666667105e-01,4.599390453287512244e-29,7.721170773442631353e+24,7.721170773442631353e+24,17,0
256,6.328333333333333588e-01,4.793316401687461354e-29,8.255815220850684655e+24,8.255815220850684655e+24,17,0
256,6.330000000000000071e-01,4.995343550645517429e-29,8.827305987075117127e+24,8.827305987075117127e+24,17,0
256,6.331666666666666554e-01,5.205807167415132728e-29,9.438170303810442107e+24,9.438170303810442107e+24,17,0
256,6.333333333333333037e-01,5.425056263157318264e-29,1.009110790352181873e+25,1.009110790352181873e+25,17,0
256,6.335000000000000631e-01,5.653454150966939647e-29,1.078900273609246007e+25,1.078900273609246007e+25,17,0
256,6.336666666666667114e-01,5.891379026334527198e-29,1.153493547733425286e+25,1.153493547733425286e+25,17,0
256,6.338333333333333597e-01,6.139224570940767688e-29,1.233219688261676750e+25,1.233219688261676750e+25,17,0
256,6.340000000000000080e-01,6.397400580709220756e-29,1.318430204241419295e+25,1.318430204241419295e+25,17,0
256,6.341666666666666563e-01,6.666333619081705904e-29,1.409500560038758265e+25,1.409500560038758265e+25,17,0
256,6.343333333333334156e-01,6.946467696523863421e-29,1.506831799866155505e+25,1.506831799866155505e+25,17,0
256,6.345000000000000639e-01,7.238264977297125885e-29,1.610852281927444001e+25,1.610852281927444001e+25,17,0
256,6.346666666666667123e-01,7.542206514587448347e-29,1.722019529540316260e+25,1.722019529540316260e+25,17,0
256,6.348333333333333606e-01,7.858793015111768713e-29,1.840822207085903923e+25,1.840822207085903923e+25,17,0
256,6.350000000000000089e-01,8.188545634376050333e-29,1.967782229160929921e+25,1.967782229160929921e+25,17,0
256,6.351666666666666572e-01,8.532006803798226140e-29,2.103457011866156055e+25,2.103457011866156055e+25,17,0
256,6.353333333333333055e-01,8.889741090965532167e-29,2.248441875761115108e+25,2.248441875761115108e+25,17,0
256,6.355000000000000648e-01,9.262336094335034253e-29,2.403372610650714661e+25,2.403372610650714661e+25,17,0
256,6.356666666666667131e-01,9.650403373744636318e-29,2.568928213046626610e+25,2.568928213046626610e+25,17,0
256,6.358333333333333615e-01,1.005457941815784440e-28,2.745833807871364539e+25,2.745833807871364539e+25,17,0
256,6.360000000000000098e-01,1.047552665210919707e-28,2.934863766739860861e+25,2.934863766739860861e+25,17,0
256,6.361666666666666581e-01,1.091393448239181186e-28,3.136845035978728970e+25,3.136845035978728970e+25,17,0
256,6.363333333333334174e-01,1.137052038657365044e-28,3.352660688418495669e+25,3.352660688418495669e+25,17,0
256,6.365000000000000657e-01,1.184603104500008071e-28,3.583253713926314346e+25,3.583253713926314346e+25,17,0
256,6.366666666666667140e-01,1.234124351800439555e-28,3.829631064648311163e+25,3.829631064648311163e+25,17,0
256,6.368333333333333623e-01,1.285696647011133866e-28,4.092867971984878889e+25,4.092867971984878889e+25,17,0
256,6.370000000000000107e-01,1.339404144309251578e-28,4.374112553462816524e+25,4.374112553462816524e+25,17,0
256,6.371666666666666590e-01,1.395334417980267408e-28,4.674590728869529836e+25,4.674590728869529836e+25,17,0
256,6.373333333333333073e-01,1.453578600080573978e-28,4.995611466304994847e+25,4.995611466304994847e+25,17,0
256,6.374999999999999556e-01,1.514231523586969720e-28,5.338572380178190114e+25,5.338572380178190114e+25,17,0
256,6.376666666666667149e-01,1.577391871250197644e-28,5.704965704637783403e+25,5.704965704637783403e+25,17,0
256,6.378333333333333632e-01,1.643162330376802597e-28,6.096384667485674640e+25,6.096384667485674640e+25,17,0
256,6.380000000000000115e-01,1.711649753774134352e-28,6.514530291288633756e+25,6.514530291288633756e+25,17,0
256,6.381666666666666599e-01,1.782965327100243627e-28,6.961218650167870492e+25,6.961218650167870492e+25,17,0
256,6.383333333333333082e-01,1.857224742872239223e-28,7.438388612643958545e+25,7.438388612643958545e+25,17,0
256,6.385000000000000675e-01,1.934548381394483428e-28,7.948110102924121532e+25,7.948110102924121532e+25,17,0
256,6.386666666666667158e-01,2.015061498879579806e-28,8.492592915163368003e+25,8.492592915163368003e+25,17,0
256,6.388333333333333641e-01,2.098894423045328857e-28,9.074196117529665337e+25,9.074196117529665337e+25,17,0
256,6.390000000000000124e-01,2.186182756481500284e-28,9.695438085326541391e+25,9.695438085326541391e+25,17,0
256,6.391666666666666607e-01,2.277067588092332915e-28,1.035900720504145240e+26,1.035900720504145240e+26,17,0
256,6.393333333333333091e-01,2.371695712931871658e-28,1.106777329395037226e+26,1.106777329395037226e+26,17,0
256,6.394999999999999574e-01,2.470219860762695226e-28,1.182479978286634785e+26,1.182479978286634785e+26,17,0
256,6.396666666666667167e-01,2.572798933680005958e-28,1.263335671276668739e+26,1.263335671276668739e+26,17,0
256,6.398333333333333650e-01,2.679598253157458149e-28,1.349693459938570192e+26,1.349693459938570192e+26,17,0
256,6.400000000000000133e-01,2.790789816884847954e-28,1.441925922344690996e+26,1.441925922344690996e+26,17,0
256,6.401666666666666616e-01,2.906552565781551599e-28,1.540430740800048055e+26,1.540430740800048055e+26,17,0
256,6.403333333333333099e-01,3.027072661584779710e-28,1.645632384841149639e+26,1.645632384841149639e+26,17,0
256,6.405000000000000693e-01,3.152543775428090397e-28,1.757983906486429776e+26,1.757983906486429776e+26,17,0
256,6.406666666666667176e-01,3.283167387839576329e-28,1.877968855185579681e+26,1.877968855185579681e+26,17,0
256,6.408333333333333659e-01,3.419153100609307192e-28,2.006103320408571677e+26,2.006103320408571677e+26,17,0
256,6.410000000000000142e-01,3.560718960988437195e-28,2.142938110335948576e+26,2.142938110335948576e+26,17,0
256,6.411666666666666625e-01,3.708091798705112073e-28,2.289061075673115432e+26,2.289061075673115432e+26,17,0
256,6.413333333333333108e-01,3.861507576296885356e-28,2.445099588204226020e+26,2.445099588204226020e+26,17,0
256,6.414999999999999591e-01,4.021211753282430916e-28,2.611723184336032653e+26,2.611723184336032653e+26,17,0
256,6.416666666666667185e-01,4.187459664712388011e-28,2.789646384556997653e+26,2.789646384556997653e+26,17,0
256,6.418333333333333668e-01,4.360516914661743350e-28,2.979631700456290737e+26,2.979631700456290737e+26,17,0
256,6.420000000000000151e-01,4.540659785249318951e-28,3.182492841715709502e+26,3.182492841715709502e+26,17,0
256,6.421666666666666634e-01,4.728175661788173424e-28,3.399098136301570593e+26,3.399098136301570593e+26,17,0
256,6.423333333333334227e-01,4.923363474699319750e-28,3.630374177957050883e+26,3.630374177957050883e+26,17,0
256,6.425000000000000711e-01,5.126534158840742715e-28,3.877309716020342798e+26,3.877309716020342798e+26,17,0
256,6.426666666666667194e-01,5.338011130934979250e-28,4.140959803585406195e+26,4.140959803585406195e+26,17,0
256,6.428333333333333677e-01,5.558130785796938694e-28,4.422450221070161263e+26,4.422450221070161263e+26,17,0
256,6.430000000000000160e-01,5.787243012097438832e-28,4.722982193382282357e+26,4.722982193382282357e+26,17,0
256,6.431666666666666643e-01,6.025711728424482486e-28,5.043837420066441933e+26,5.043837420066441933e+26,17,0
256,6.433333333333333126e-01,6.273915440431090444e-28,5.386383439089031333e+26,5.386383439089031333e+26,17,0
256,6.434999999999999609e-01,6.532247819892917021e-28,5.752079346273112394e+26,5.752079346273112394e+26,17,0
256,6.436666666666667203e-01,6.801118306526861975e-28,6.142481893840401598e+26,6.142481893840401598e+26,17,0
256,6.438333333333333686e-01,7.080952733458406048e-28,6.559251993055720305e+26,6.559251993055720305e+26,17,0
256,6.440000000000000169e-01,7.372193977256463664e-28,7.004161647610751918e+26,7.004161647610751918e+26,17,0
256,6.441666666666666652e-01,7.675302633492193439e-28,7.479101346125868055e+26,7.479101346125868055e+26,17,0
256,6.443333333333334245e-01,7.990757718811920889e-28,7.986087944011455398e+26,7.986087944011455398e+26,17,0
256,6.445000000000000728e-01,8.319057400557096649e-28,8.527273066911391058e+26,8.527273066911391058e+26,17,0
256,6.446666666666667211e-01,8.660719755000349548e-28,9.104952070061890817e+26,9.104952070061890817e+26,17,0
256,6.448333333333333695e-01,9.016283555308343616e-28,9.721573590143331968e+26,9.721573590143331968e+26,17,0
256,6.450000000000000178e-01,9.386309090385879364e-28,1.037974972859981603e+27,1.037974972859981603e+27,17,0
256,6.451666666666666661e-01,9.771379015799986729e-28,1.108226690795049967e+27,1.108226690795049967e+27,17,0
256,6.453333333333333144e-01,1.017209923802612691e-27,1.183209744533205534e+27,1.183209744533205534e+27,17,0
256,6.454999999999999627e-01,1.058909983331277819e-27,1.263241189040234951e+27,1.263241189040234951e+27,17,0
256,6.456666666666667220e-01,1.102303600250136009e-27,1.348659217781891131e+27,1.348659217781891131e+27,17,0
256,6.458333333333333703e-01,1.147458906319645388e-27,1.439824564778039797e+27,1.439824564778039797e+27,17,0
256,6.460000000000000187e-01,1.194446748073704928e-27,1.537121999162635035e+27,1.537121999162635035e+27,17,0
256,6.461666666666666670e-01,1.243340793946157288e-27,1.640961918318806616e+27,1.640961918318806616e+27,17,0
256,6.463333333333334263e-01,1.294217645583625136e-27,1.751782046057092080e+27,1.751782046057092080e+27,17,0
256,6.465000000000000746e-01,1.347156953505891330e-27,1.870049242724641651e+27,1.870049242724641651e+27,17,0
256,6.466666666666667229e-01,1.402241537282412844e-27,1.996261434584582497e+27,1.996261434584582497e+27,17,0
256,6.468333333333333712e-01,1.459557510399348809e-27,2.130949670280720884e+27,2.130949670280720884e+27,17,0
256,6.470000000000000195e-01,1.519194409998305398e-27,2.274680312714407562e+27,2.274680312714407562e+27,17,0
256,6.471666666666666679e-01,1.581245331675075203e-27,2.428057375201784591e+27,2.428057375201784591e+27,17,0
256,6.473333333333333162e-01,1.645807069533857497e-27,2.591725011357469749e+27,2.591725011357469749e+27,17,0
256,6.474999999999999645e-01,1.712980261699575024e-27,2.766370168765407002e+27,2.766370168765407002e+27,17,0
256,6.476666666666667238e-01,1.782869541499189150e-27,2.952725417153455902e+27,2.952725417153455902e+27,17,0
256,6.478333333333333721e-01,1.855583694530126452e-27,3.151571962483901307e+27,3.151571962483901307e+27,17,0
256,6.480000000000000204e-01,1.931235821843670104e-27,3.363742859116684572e+27,3.363742859116684572e+27,17,0
256,6.481666666666666687e-01,2.009943509478328486e-27,3.590126432990158128e+27,3.590126432990158128e+27,17,0
256,6.483333333333333171e-01,2.091829004587686564e-27,3.831669929606408573e+27,3.831669929606408573e+27,17,0
256,6.485000000000000764e-01,2.177019398417623009e-27,4.089383401505635703e+27,4.089383401505635703e+27,17,0
256,6.486666666666667247e-01,2.265646816395165889e-27,4.364929274056379475e+27,4.364929274056379475e+27,18,0
256,6.488333333333333730e-01,2.357848615604560882e-27,4.659364887487292582e+27,4.659364887487292582e+27,18,0
256,6.490000000000000213e-01,2.453767589932930013e-27,4.973566928061183589e+27,4.973566928061183589e+27,18,0
256,6.491666666666666696e-01,2.553552183181011659e-27,5.308855968645691220e+27,5.308855968645691220e+27,18,0
256,6.493333333333333179e-01,2.657356710446194886e-27,5.666640375645906748e+27,5.666640375645906748e+27,18,0
256,6.494999999999999662e-01,2.765341588094474661e-27,6.048422116597231006e+27,6.048422116597231006e+27,18,0
256,6.496666666666667256e-01,2.877673572651021319e-27,6.455802949990074325e+27,6.455802949990074325e+27,18,0
256,6.498333333333333739e-01,2.994526008953827750e-27,6.890491022354897608e+27,6.890491022354897608e+27,18,0
256,6.500000000000000222e-01,3.116079087922929432e-27,7.354307899267798762e+27,7.354307899267798762e+27,18,0
