alpha,dimension,gamma,scaled_difference
4,25,0.34900000000000003,-5.9579203582976135
4,25,0.35000000000000003,-5.9501582534598025
4,25,0.35100000000000003,-5.942417575960435
4,25,0.352,-5.934698259887339
4,25,0.353,-5.9270002395151735
4,25,0.354,-5.919323449305103
4,25,0.355,-5.911667823904115
4,25,0.356,-5.90403329814454
4,25,0.357,-5.896419807043552
4,25,0.358,-5.888827285802639
4,25,0.359,-5.88125566980705
4,25,0.36,-5.873704894625348
4,25,0.361,-5.86617489600883
4,25,0.362,-5.858665609891045
4,25,0.363,-5.851176972387312
4,25,0.364,-5.843708919794177
4,25,0.365,-5.8362613885889205
4,25,0.366,-5.828834315429115
4,25,0.367,-5.821427637152027
4,25,0.368,-5.814041290774169
4,25,0.369,-5.806675213490836
4,25,0.37,-5.799329342675624
4,25,0.371,-5.792003615879871
4,25,0.372,-5.784697970832231
4,25,0.373,-5.777412345438165
4,25,0.374,-5.770146677779486
4,25,0.375,-5.7629009061138605
4,25,0.376,-5.755674968874364
4,25,0.377,-5.748468804668966
4,25,0.378,-5.741282352280069
4,25,0.379,-5.734115550664088
4,25,0.38,-5.726968338950905
4,25,0.381,-5.719840656443454
4,25,0.382,-5.712732442617313
4,25,0.383,-5.705643637120062
4,25,0.384,-5.698574179771077
4,25,0.385,-5.691524010560878
4,25,0.386,-5.684493069650731
4,25,0.387,-5.677481297372222
4,25,0.388,-5.670488634226856
4,25,0.389,-5.663515020885418
4,25,0.39,-5.656560398187793
4,25,0.391,-5.649624707142281
4,25,0.392,-5.64270788892533
4,25,0.393,-5.635809884881021
4,25,0.394,-5.628930636520585
4,25,0.395,-5.622070085522085
4,25,0.396,-5.615228173729858
4,25,0.397,-5.60840484315423
4,25,0.398,-5.601600035970894
4,25,0.399,-5.594813694520628
4,25,0.4,-5.588045761308885
4,25,0.401,-5.581296179005219
4,25,0.402,-5.574564890443029
4,25,0.403,-5.5678518386190206
4,25,0.404,-5.5611569666928204
4,25,0.405,-5.55448021798659
4,25,0.406,-5.547821535984593
4,25,0.40700000000000003,-5.541180864332729
4,25,0.40800000000000003,-5.53455814683827
4,25,0.40900000000000003,-5.527953327469209
4,25,0.41000000000000003,-5.521366350354118
4,25,0.41100000000000003,-5.51479715978152
4,25,0.41200000000000003,-5.508245700199593
4,25,0.41300000000000003,-5.501711916215757
4,25,0.41400000000000003,-5.495195752596271
4,25,0.41500000000000004,-5.48869715426582
4,25,0.41600000000000004,-5.482216066307066
4,25,0.417,-5.475752433960357
4,25,0.418,-5.469306202623281
4,25,0.419,-5.462877317850213
4,25,0.42,-5.456465725352006
4,25,0.421,-5.450071370995513
4,25,0.422,-5.443694200803312
4,25,0.423,-5.437334160953239
4,25,0.424,-5.430991197777968
4,25,0.425,-5.424665257764699
4,25,0.426,-5.418356287554749
4,25,0.427,-5.412064233943154
4,25,0.428,-5.405789043878306
4,25,0.429,-5.399530664461532
4,25,0.43,-5.393289042946731
4,25,0.431,-5.387064126740038
4,25,0.432,-5.380855863399453
4,25,0.433,-5.374664200634327
4,25,0.434,-5.368489086305184
4,25,0.435,-5.3623304684231705
4,25,0.436,-5.35618829514985
4,25,0.437,-5.3500625147966385
4,25,0.438,-5.343953075824692
4,25,0.439,-5.337859926844213
4,25,0.44,-5.331783016614394
4,25,0.441,-5.32572229404285
4,25,0.442,-5.319677708185383
4,25,0.443,-5.313649208245469
4,25,0.444,-5.307636743574057
4,25,0.445,-5.301640263669071
4,25,0.446,-5.295659718175188
4,25,0.447,-5.2896950568833425
4,25,0.448,-5.283746229730446
4,25,0.449,-5.277813186799013
4,25,0.45,-5.271895878316818
4,25,0.451,-5.265994254656503
4,25,0.452,-5.260108266335295
4,25,0.453,-5.254237864014527
4,25,0.454,-5.248382998499501
4,25,0.455,-5.242543620738865
4,25,0.456,-5.2367196818244865
4,25,0.457,-5.23091113299099
4,25,0.458,-5.2251179256154305
4,25,0.459,-5.219340011217022
4,25,0.46,-5.213577341456616
4,25,0.461,-5.207829868136605
4,25,0.462,-5.202097543200335
4,25,0.463,-5.196380318731903
4,25,0.464,-5.190678146955813
4,25,0.465,-5.18499098023657
4,25,0.466,-5.179318771078395
4,25,0.467,-5.1736614721248575
4,25,0.468,-5.1680190361585945
4,25,0.46900000000000003,-5.162391416100815
4,25,0.47000000000000003,-5.156778565011194
4,25,0.47100000000000003,-5.15118043608741
4,25,0.47200000000000003,-5.145596982664752
4,25,0.47300000000000003,-5.1400281582159035
4,25,0.47400000000000003,-5.134473916350562
4,25,0.47500000000000003,-5.128934210815084
4,25,0.47600000000000003,-5.123408995492218
4,25,0.47700000000000004,-5.117898224400713
4,25,0.47800000000000004,-5.112401851695003
4,25,0.47900000000000004,-5.10691983166493
4,25,0.48,-5.101452118735306
4,25,0.481,-5.095998667465718
4,25,0.482,-5.09055943255014
4,25,0.483,-5.085134368816535
4,25,0.484,-5.07972343122669
4,25,0.485,-5.074326574875792
4,25,0.486,-5.068943754992067
4,25,0.487,-5.063574926936598
4,25,0.488,-5.0582200462028215
4,25,0.489,-5.052879068416383
4,25,0.49,-5.047551949334705
4,25,0.491,-5.0422386448467025
4,25,0.492,-5.0369391109724715
4,25,0.493,-5.031653303862993
4,25,0.494,-5.026381179799733
4,25,0.495,-5.021122695194452
4,25,0.496,-5.015877806588737
4,25,0.497,-5.010646470653829
4,25,0.498,-5.005428644190274
4,25,0.499,-5.000224284127553
4,25,0.5,-4.995033347523764
4,25,0.501,-4.9898557915654616
4,25,0.502,-4.984691573567118
4,25,0.503,-4.979540650971015
4,25,0.504,-4.974402981346832
4,25,0.505,-4.969278522391324
4,25,0.506,-4.964167231928085
4,25,0.507,-4.959069067907213
4,25,0.508,-4.953983988404942
4,25,0.509,-4.948911951623397
4,25,0.51,-4.943852915890323
4,25,0.511,-4.938806839658688
4,25,0.512,-4.93377368150647
4,25,0.513,-4.928753400136249
4,25,0.514,-4.923745954375009
4,25,0.515,-4.918751303173796
4,25,0.516,-4.913769405607354
4,25,0.517,-4.908800220873993
4,25,0.518,-4.9038437082950415
4,25,0.519,-4.898899827314779
4,25,0.52,-4.893968537500021
4,25,0.521,-4.88904979853978
4,25,0.522,-4.884143570245126
4,25,0.523,-4.879249812548703
4,25,0.524,-4.874368485504577
4,25,0.525,-4.8694995492878315
4,25,0.526,-4.864642964194365
4,25,0.527,-4.8597986906405435
4,25,0.528,-4.854966689162871
4,25,0.529,-4.850146920417814
4,25,0.53,-4.845339345181365
4,25,0.531,-4.840543924348867
4,25,0.532,-4.835760618934643
4,25,0.533,-4.830989390071727
4,25,0.534,-4.826230199011617
4,25,0.535,-4.821483007123878
4,25,0.536,-4.816747775896002
4,25,0.537,-4.81202446693299
4,25,0.538,-4.807313041957095
4,25,0.539,-4.802613462807592
4,25,0.54,-4.797925691440397
4,25,0.541,-4.793249689927858
4,25,0.542,-4.788585420458425
4,25,0.543,-4.783932845336375
4,25,0.544,-4.779291926981532
4,25,0.545,-4.774662627928988
4,25,0.546,-4.770044910828758
4,25,0.547,-4.765438738445605
4,25,0.548,-4.76084407365866
4,25,0.549,-4.756260879461155
4,25,0.55,-4.751689118960206
4,25,0.551,-4.747128755376434
4,25,0.552,-4.742579752043774
4,25,0.553,-4.738042072409115
4,25,0.554,-4.733515680032069
4,25,0.555,-4.729000538584649
4,25,0.556,-4.724496611851098
4,25,0.557,-4.72000386372739
4,25,0.558,-4.7155222582212275
4,25,0.559,-4.711051759451523
4,25,0.56,-4.706592331648291
4,25,0.561,-4.702143939152236
4,25,0.562,-4.697706546414576
4,25,0.5630000000000001,-4.6932801179967125
4,25,0.5640000000000001,-4.688864618570021
4,25,0.5650000000000001,-4.684460012915398
4,25,0.5660000000000001,-4.680066265923283
4,25,0.5670000000000001,-4.675683342593063
4,25,0.5680000000000001,-4.6713112080330355
4,25,0.5690000000000001,-4.66694982746001
4,25,0.5700000000000001,-4.662599166199061
4,25,0.5710000000000001,-4.658259189683317
4,25,0.5720000000000001,-4.653929863453565
4,25,0.5730000000000001,-4.64961115315809
4,25,0.5740000000000001,-4.645303024552344
4,25,0.5750000000000001,-4.641005443498719
4,25,0.5760000000000001,-4.63671837596622
4,25,0.577,-4.632441788030222
4,25,0.578,-4.628175645872229
4,25,0.579,-4.623919915779534
4,25,0.58,-4.619674564145032
4,25,0.581,-4.615439557466905
4,25,0.582,-4.6112148623483336
4,25,0.583,-4.6070004454972775
4,25,0.584,-4.602796273726178
4,25,0.585,-4.598602313951705
4,25,0.586,-4.594418533194489
4,25,0.587,-4.590244898578833
4,25,0.588,-4.5860813773324685
4,25,0.589,-4.5819279367863
4,25,0.59,-4.577784544374108
4,25,0.591,-4.573651167632314
4,25,0.592,-4.569527774199688
4,25,0.593,-4.565414331817119
4,25,0.594,-4.5613108083273515
4,25,0.595,-4.55721717167466
4,25,0.596,-4.5531333899046285
4,25,0.597,-4.549059431163966
4,25,0.598,-4.544995263700102
4,25,0.599,-4.540940855861026
4,25,0.6,-4.5368961760949675
4,25,0.601,-4.5328611929501665
4,25,0.602,-4.528835875074655
4,25,0.603,-4.524820191215895
4,25,0.604,-4.5208141102206225
4,25,0.605,-4.516817601034518
4,25,0.606,-4.512830632701975
4,25,0.607,-4.508853174365851
4,25,0.608,-4.504885195267172
4,25,0.609,-4.500926664744958
4,25,0.61,-4.496977552235842
4,25,0.611,-4.493037827273966
4,25,0.612,-4.489107459490571
4,25,0.613,-4.485186418613829
4,25,0.614,-4.481274674468599
4,25,0.615,-4.477372196976143
4,25,0.616,-4.4734789561538255
4,25,0.617,-4.4695949221149665
4,25,0.618,-4.465720065068507
4,25,0.619,-4.461854355318789
4,25,0.62,-4.457997763265259
4,25,0.621,-4.4541502594023115
4,25,0.622,-4.450311814318902
4,25,0.623,-4.446482398698437
4,25,0.624,-4.442661983318402
4,25,0.625,-4.438850539050226
4,25,0.626,-4.43504803685888
4,25,0.627,-4.431254447802823
4,25,0.628,-4.427469743033563
4,25,0.629,-4.423693893795511
4,25,0.63,-4.419926871425761
4,25,0.631,-4.416168647353724
4,25,0.632,-4.412419193100997
4,25,0.633,-4.408678480281053
4,25,0.634,-4.404946480599003
4,25,0.635,-4.401223165851381
4,25,0.636,-4.397508507925851
4,25,0.637,-4.393802478800973
4,25,0.638,-4.390105050546017
4,25,0.639,-4.386416195320608
4,25,0.64,-4.382735885374589
4,25,0.641,-4.379064093047686
4,25,0.642,-4.375400790769363
4,25,0.643,-4.371745951058465
4,25,0.644,-4.368099546523102
4,25,0.645,-4.364461549860277
4,25,0.646,-4.360831933855741
4,25,0.647,-4.357210671383671
4,25,0.648,-4.353597735406556
4,25,0.649,-4.349993098974786
4,25,0.65,-4.346396735226554
4,25,0.651,-4.342808617387539
4,25,0.652,-4.339228718770677
4,25,0.653,-4.335657012775945
4,25,0.654,-4.332093472890131
4,25,0.655,-4.328538072686544
4,25,0.656,-4.3249907858248005
4,25,0.657,-4.321451586050628
4,25,0.658,-4.317920447195539
4,25,0.659,-4.31439734317669
4,25,0.66,-4.310882247996584
4,25,0.661,-4.307375135742852
4,25,0.662,-4.303875980588023
4,25,0.663,-4.300384756789261
4,25,0.664,-4.296901438688172
4,25,0.665,-4.293426000710543
4,25,0.666,-4.289958417366135
4,25,0.667,-4.28649866324834
4,25,0.668,-4.283046713034183
4,25,0.669,-4.279602541483795
4,25,0.67,-4.276166123440422
4,25,0.671,-4.272737433830026
4,25,0.672,-4.2693164476611924
4,25,0.673,-4.265903140024801
4,25,0.674,-4.262497486093819
4,25,0.675,-4.259099461123045
4,25,0.676,-4.255709040448985
4,25,0.677,-4.2523261994894925
4,25,0.678,-4.2489509137435935
4,25,0.679,-4.2455831587913
4,25,0.68,-4.242222910293275
4,25,0.681,-4.238870143990709
4,25,0.682,-4.235524835705068
4,25,0.683,-4.232186961337792
4,25,0.684,-4.228856496870187
4,25,0.685,-4.2255334183630815
4,25,0.686,-4.22221770195671
4,25,0.687,-4.21890932387039
4,25,0.6880000000000001,-4.2156082604023535
4,25,0.6890000000000001,-4.212314487929525
4,25,0.6900000000000001,-4.209027982907243
4,25,0.6910000000000001,-4.205748721869101
4,25,0.6920000000000001,-4.2024766814266865
4,25,0.6930000000000001,-4.199211838269362
4,25,0.6940000000000001,-4.1959541691640565
4,25,0.6950000000000001,-4.192703650955037
4,25,0.6960000000000001,-4.18946026056366
4,25,0.6970000000000001,-4.186223974988174
4,25,0.6980000000000001,-4.182994771303522
4,25,0.6990000000000001,-4.1797726266610935
4,25,0.7000000000000001,-4.176557518288454
4,25,0.7010000000000001,-4.173349423489226
4,25,0.7020000000000001,-4.1701483196428075
4,25,0.7030000000000001,-4.166954184204141
4,25,0.704,-4.163766994703588
4,25,0.705,-4.160586728746524
4,25,0.706,-4.157413364013351
4,25,0.707,-4.154246878259082
4,25,0.708,-4.151087249313251
4,25,0.709,-4.14793445507965
4,25,0.71,-4.144788473536115
4,25,0.711,-4.141649282734278
4,25,0.712,-4.138516860799424
4,25,0.713,-4.135391185930192
4,25,0.714,-4.13227223639846
4,25,0.715,-4.129159990548997
4,25,0.716,-4.126054426799408
4,25,0.717,-4.1229555236397815
4,25,0.718,-4.119863259632544
4,25,0.719,-4.116777613412231
4,25,0.72,-4.113698563685314
4,25,0.721,-4.110626089229907
4,25,0.722,-4.107560168895624
4,25,0.723,-4.104500781603343
4,25,0.724,-4.101447906345007
4,25,0.725,-4.098401522183387
4,25,0.726,-4.09536160825189
4,25,0.727,-4.0923281437543535
4,25,0.728,-4.089301107964855
4,25,0.729,-4.086280480227433
4,25,0.73,-4.083266239955968
4,25,0.731,-4.080258366633904
4,25,0.732,-4.077256839814081
4,25,0.733,-4.074261639118531
4,25,0.734,-4.071272744238219
4,25,0.735,-4.068290134932911
4,25,0.736,-4.065313791030912
4,25,0.737,-4.062343692428877
4,25,0.738,-4.05937981909163
4,25,0.739,-4.056422151051925
4,25,0.74,-4.053470668410242
4,25,0.741,-4.050525351334622
4,25,0.742,-4.04758618006042
4,25,0.743,-4.044653134890147
4,25,0.744,-4.041726196193185
4,25,0.745,-4.038805344405716
4,25,0.746,-4.035890560030364
4,25,0.747,-4.032981823636161
4,25,0.748,-4.030079115858188
4,25,0.749,-4.0271824173974675
4,25,0.75,-4.024291709020772
4,25,0.751,-4.021406971560371
4,25,0.752,-4.018528185913839
4,25,0.753,-4.015655333043899
4,25,0.754,-4.012788393978201
4,25,0.755,-4.009927349809112
4,25,0.756,-4.007072181693527
4,25,0.757,-4.004222870852664
4,25,0.758,-4.001379398571897
4,25,0.759,-3.9985417462005346
4,25,0.76,-3.9957098951516166
4,25,0.761,-3.9928838269017386
4,25,0.762,-3.9900635229908445
4,25,0.763,-3.98724896502205
4,25,0.764,-3.9844401346614324
4,25,0.765,-3.9816370136378234
4,25,0.766,-3.9788395837426327
4,25,0.767,-3.9760478268296815
4,25,0.768,-3.973261724814958
4,25,0.769,-3.9704812596764505
4,25,0.77,-3.9677064134539863
4,25,0.771,-3.9649371682489445
4,25,0.772,-3.9621735062242145
4,25,0.773,-3.959415409603845
4,25,0.774,-3.95666286067296
4,25,0.775,-3.9539158417775777
4,25,0.776,-3.9511743353243203
4,25,0.777,-3.948438323780307
4,25,0.778,-3.945707789672992
4,25,0.779,-3.942982715589838
4,25,0.78,-3.9402630841783415
4,25,0.781,-3.9375488781456247
4,25,0.782,-3.934840080258395
4,25,0.783,-3.9321366733427174
4,25,0.784,-3.9294386402838057
4,25,0.785,-3.926745964025896
4,25,0.786,-3.9240586275719638
4,25,0.787,-3.9213766139836292
4,25,0.788,-3.9186999063809793
4,25,0.789,-3.9160284879422633
4,25,0.79,-3.91336234190387
4,25,0.791,-3.9107014515600227
4,25,0.792,-3.908045800262699
4,25,0.793,-3.905395371421294
4,25,0.794,-3.9027501485026206
4,25,0.795,-3.9001101150306194
4,25,0.796,-3.8974752545861913
4,25,0.797,-3.8948455508070468
4,25,0.798,-3.8922209873875016
4,25,0.799,-3.889601548078292
4,25,0.8,-3.886987216686416
4,25,0.801,-3.8843779770749376
4,25,0.802,-3.8817738131628476
4,25,0.803,-3.8791747089248263
4,25,0.804,-3.8765806483910814
4,25,0.805,-3.873991615647232
4,25,0.806,-3.8714075948340367
4,25,0.807,-3.8688285701472758
4,25,0.808,-3.8662545258375927
4,25,0.809,-3.863685446210269
4,25,0.81,-3.8611213156250654
4,25,0.811,-3.858562118496056
4,25,0.812,-3.8560078392914643
4,25,0.8130000000000001,-3.8534584625334825
4,25,0.8140000000000001,-3.8509139727980424
4,25,0.8150000000000001,-3.848374354714762
4,25,0.8160000000000001,-3.8458395929666542
4,25,0.8170000000000001,-3.843309672290024
4,25,0.8180000000000001,-3.8407845774742713
4,25,0.8190000000000001,-3.838264293361715
4,25,0.8200000000000001,-3.8357488048474497
4,25,0.8210000000000001,-3.8332380968791546
4,25,0.8220000000000001,-3.8307321544569337
4,25,0.8230000000000001,-3.828230962633122
4,25,0.8240000000000001,-3.8257345065121573
4,25,0.8250000000000001,-3.823242771250346
4,25,0.8260000000000001,-3.8207557420557983
4,25,0.8270000000000001,-3.8182734041881385
4,25,0.8280000000000001,-3.815795742958439
4,25,0.8290000000000001,-3.8133227437290085
4,25,0.8300000000000001,-3.8108543919132263
4,25,0.8310000000000001,-3.8083906729753645
4,25,0.8320000000000001,-3.805931572430443
4,25,0.833,-3.803477075844086
4,25,0.834,-3.8010271688322828
4,25,0.835,-3.798581837061316
4,25,0.836,-3.7961410662474995
4,25,0.837,-3.793704842157136
4,25,0.838,-3.7912731506062225
4,25,0.839,-3.7888459774603698
4,25,0.84,-3.7864233086346397
4,25,0.841,-3.7840051300933153
4,25,0.842,-3.781591427849851
4,25,0.843,-3.7791821879665735
4,25,0.844,-3.77677739655467
4,25,0.845,-3.774377039773902
4,25,0.846,-3.7719811038325055
4,25,0.847,-3.769589574987026
4,25,0.848,-3.76720243954215
4,25,0.849,-3.764819683850573
4,25,0.85,-3.7624412943127847
4,25,0.851,-3.7600672573769756
4,25,0.852,-3.757697559538836
4,25,0.853,-3.7553321873413923
4,25,0.854,-3.7529711273749102
4,25,0.855,-3.750614366276661
4,25,0.856,-3.748261890730853
4,25,0.857,-3.745913687468377
4,25,0.858,-3.743569743266711
4,25,0.859,-3.7412300449497837
4,25,0.86,-3.7388945793877415
4,25,0.861,-3.7365633334968784
4,25,0.862,-3.734236294239479
4,25,0.863,-3.7319134486235415
4,25,0.864,-3.7295947837028387
4,25,0.865,-3.727280286576523
4,25,0.866,-3.7249699443891977
4,25,0.867,-3.7226637443306148
4,25,0.868,-3.7203616736355833
4,25,0.869,-3.7180637195838195
4,25,0.87,-3.715769869499769
4,25,0.871,-3.7134801107524873
4,25,0.872,-3.711194430755474
4,25,0.873,-3.7089128169665364
4,25,0.874,-3.706635256887611
4,25,0.875,-3.7043617380646516
4,25,0.876,-3.7020922480874683
4,25,0.877,-3.699826774589568
4,25,0.878,-3.697565305248038
4,25,0.879,-3.6953078277833535
4,25,0.88,-3.69305432995925
4,25,0.881,-3.690804799582631
4,25,0.882,-3.688559224503321
4,25,0.883,-3.6863175926140137
4,25,0.884,-3.68407989185007
4,25,0.885,-3.6818461101893964
4,25,0.886,-3.6796162356522832
4,25,0.887,-3.6773902563013134
4,25,0.888,-3.6751681602411517
4,25,0.889,-3.6729499356184276
4,25,0.89,-3.6707355706215945
4,25,0.891,-3.668525053480834
4,25,0.892,-3.666318372467825
4,25,0.893,-3.664115515895658
4,25,0.894,-3.6619164721186817
4,25,0.895,-3.6597212295323924
4,25,0.896,-3.6575297765732318
4,25,0.897,-3.6553421017185146
4,25,0.898,-3.6531581934862305
4,25,0.899,-3.6509780404349406
4,25,0.9,-3.648801631163659
4,25,0.901,-3.6466289543116397
4,25,0.902,-3.644459998558322
4,25,0.903,-3.642294752623154
4,25,0.904,-3.640133205265428
4,25,0.905,-3.6379753452842194
4,25,0.906,-3.635821161518185
4,25,0.907,-3.633670642845446
4,25,0.908,-3.631523778183471
4,25,0.909,-3.629380556488898
4,25,0.91,-3.627240966757478
4,25,0.911,-3.625104998023823
4,25,0.912,-3.6229726393614077
4,25,0.913,-3.620843879882335
4,25,0.914,-3.6187187087372203
4,25,0.915,-3.6165971151151055
4,25,0.916,-3.614479088243297
4,25,0.917,-3.6123646173872177
4,25,0.918,-3.6102536918502794
4,25,0.919,-3.608146300973811
4,25,0.92,-3.6060424341368273
4,25,0.921,-3.6039420807559894
4,25,0.922,-3.601845230285425
4,25,0.923,-3.5997518722166055
4,25,0.924,-3.597661996078225
4,25,0.925,-3.5955755914360816
4,25,0.926,-3.5934926478929237
4,25,0.927,-3.591413155088347
4,25,0.928,-3.58933710269862
4,25,0.929,-3.587264480436647
4,25,0.93,-3.5851952780517338
4,25,0.931,-3.583129485329545
4,25,0.932,-3.5810670920919607
4,25,0.933,-3.5790080881968667
4,25,0.934,-3.5769524635381744
4,25,0.935,-3.574900208045581
4,25,0.936,-3.572851311684502
4,25,0.937,-3.5708057644558924
4,25,0.9380000000000001,-3.5687635563961875
4,25,0.9390000000000001,-3.5667246775771764
4,25,0.9400000000000001,-3.564689118105796
4,25,0.9410000000000001,-3.5626568681240895
4,25,0.9420000000000001,-3.5606279178090783
4,25,0.9430000000000001,-3.5586022573726064
4,25,0.9440000000000001,-3.5565798770612194
4,25,0.9450000000000001,-3.5545607671560813
4,25,0.9460000000000001,-3.552544917972811
4,25,0.9470000000000001,-3.550532319861377
4,25,0.9480000000000001,-3.548522963206016
4,25,0.9490000000000001,-3.546516838425015
4,25,0.9500000000000001,-3.5445139359707225
4,25,0.9510000000000001,-3.542514246329315
4,25,0.9520000000000001,-3.54051776002072
4,25,0.9530000000000001,-3.53852446759855
4,25,0.9540000000000001,-3.536534359649876
4,25,0.9550000000000001,-3.5345474267952093
4,25,0.9560000000000001,-3.5325636596883148
4,25,0.9570000000000001,-3.5305830490161503
4,25,0.9580000000000001,-3.5286055854987257
4,25,0.9590000000000001,-3.5266312598889487
4,25,0.96,-3.5246600629725675
4,25,0.961,-3.52269198556803
4,25,0.962,-3.5207270185263817
4,25,0.963,-3.5187651527311097
4,25,0.964,-3.516806379098081
4,25,0.965,-3.5148506885753883
4,25,0.966,-3.5128980721432805
4,25,0.967,-3.510948520813975
4,25,0.968,-3.509002025631652
4,25,0.969,-3.5070585776722147
4,25,0.97,-3.5051181680432864
4,25,0.971,-3.50318078788405
4,25,0.972,-3.5012464283651235
4,25,0.973,-3.499315080688481
4,25,0.974,-3.4973867360873157
4,25,0.975,-3.495461385825946
4,25,0.976,-3.4935390211997097
