resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,68,1.5,0.6472,0.8257292767223714,0.8257292767223714,0.97696114547687973,39,1.5051955742423602e-14
high,68,1.5,0.64880000000000004,0.82570488770475159,0.82570488770475159,0.97621815945845836,39,1.8090468207378667e-14
high,68,1.5,0.65039999999999998,0.8256870412375108,0.8256870412375108,0.97548414668287264,40,9.1559407712245812e-15
high,68,1.5,0.65200000000000002,0.82567572235341824,0.82567572235341824,0.97475907591009692,40,1.0940046088969957e-14
high,68,1.5,0.65359999999999996,0.82567093597235885,0.82567093597235885,0.97404291612433713,40,1.3239836510471108e-14
high,68,1.5,0.6552,0.82567265821195146,0.82567265821195146,0.97333563653335009,40,1.5908696901457357e-14
high,68,1.5,0.65680000000000005,0.82568088021687558,0.82568088021687558,0.97263720656778363,40,1.9127288666390703e-14
high,68,1.5,0.65839999999999999,0.82569560360432781,0.82569560360432781,0.97194759588052893,41,1.0060178169872447e-14
high,68,1.5,0.66000000000000003,0.82571681454118628,0.82571681454118628,0.97126677434609154,41,1.2148421956487052e-14
high,68,1.5,0.66159999999999997,0.82574450778095343,0.82574450778095343,0.9705947120599816,41,1.4585056904472265e-14
high,68,1.5,0.66320000000000001,0.82577865844558984,0.82577865844558984,0.96993137933811657,41,1.760122191380789e-14
high,68,1.5,0.66480000000000006,0.8258192674306698,0.8258192674306698,0.96927674671624564,42,9.2919033471671882e-15
high,68,1.5,0.66639999999999999,0.82586634740479092,0.82586634740479092,0.96863078494938959,42,1.1306224519876863e-14
high,68,1.5,0.66800000000000004,0.82591986696704522,0.82591986696704522,0.96799346501129624,42,1.3822822633243111e-14
high,68,1.5,0.66959999999999997,0.82597980834782947,0.82597980834782947,0.96736475809391875,42,1.6553858100910758e-14
high,68,1.5,0.67120000000000002,0.82604618030805654,0.82604618030805654,0.96674463560690505,43,8.975213694659748e-15
high,68,1.5,0.67280000000000006,0.82611899296001823,0.82611899296001823,0.96613306917711084,43,1.1013220781899939e-14
high,68,1.5,0.6744,0.82619820759647566,0.82619820759647566,0.96553003064812781,43,1.3283299446538655e-14
high,68,1.5,0.67600000000000005,0.82628381427701025,0.82628381427701025,0.96493549207982998,43,1.6239051703598805e-14
high,68,1.5,0.67759999999999998,0.82637581510767599,0.82637581510767599,0.96434942574794125,43,1.9746231684537097e-14
high,68,1.5,0.67920000000000003,0.82647421800577858,0.82647421800577858,0.96377180414361796,44,1.0916809319516631e-14
high,68,1.5,0.68080000000000007,0.82657902245601067,0.82657902245601067,0.96320259997305258,44,1.3453603832151817e-14
high,68,1.5,0.68240000000000001,0.82669017902245268,0.82669017902245268,0.96264178615709584,44,1.6320135341395433e-14
high,68,1.5,0.68400000000000005,0.82680768912981073,0.82680768912981073,0.96208933583089662,44,1.9902431672315021e-14
high,68,1.5,0.68559999999999999,0.82693155520739281,0.82693155520739281,0.96154522234356588,45,1.1337235711877788e-14
high,68,1.5,0.68720000000000003,0.82706181595902628,0.82706181595902628,0.9610094192578541,45,1.3877130081042749e-14
high,68,1.5,0.68879999999999997,0.82719842807409927,0.82719842807409927,0.96048190034985326,45,1.6946691831702716e-14
high,68,1.5,0.69040000000000001,0.82734132807660699,0.82734132807660699,0.95996263960871664,46,9.8293391477356204e-15
high,68,1.5,0.69199999999999995,0.82749056652797448,0.82749056652797448,0.95945161123639922,46,1.2018795833682869e-14
high,68,1.5,0.69359999999999999,0.82764615761800941,0.82764615761800941,0.95894878964742114,46,1.4672569485764917e-14
high,68,1.5,0.69520000000000004,0.82780808862282862,0.82780808862282862,0.9584541494686476,46,1.8087306821307995e-14
high,68,1.5,0.69679999999999997,0.82797630270615186,0.82797630270615186,0.95796766553909507,47,1.068253493344966e-14
high,68,1.5,0.69840000000000002,0.82815081397181955,0.82815081397181955,0.95748931290975425,47,1.3042415658401439e-14
high,68,1.5,0.69999999999999996,0.82833161711706416,0.82833161711706416,0.95701906684343818,47,1.6125726403233707e-14
high,68,1.5,0.7016,0.82851876203266916,0.82851876203266916,0.95655690281465167,47,1.9710883560029936e-14
high,68,1.5,0.70320000000000005,0.82871220025603853,0.82871220025603853,0.95610279650948193,48,1.2004627355803152e-14
high,68,1.5,0.70479999999999998,0.82891188181921893,0.82891188181921893,0.95565672382551337,48,1.4719510435182602e-14
high,68,1.5,0.70640000000000003,0.82911781745112167,0.82911781745112167,0.95521866087176577,48,1.8162465166285239e-14
high,68,1.5,0.70799999999999996,0.8293300678379697,0.8293300678379697,0.95478858396865263,49,1.1220938521252567e-14
high,68,1.5,0.70960000000000001,0.82954863546228608,0.82954863546228608,0.95436646964797012,49,1.3792168035094364e-14
high,68,1.5,0.71120000000000005,0.82977340465120308,0.82977340465120308,0.9539522946529021,49,1.6860014232551816e-14
high,68,1.5,0.71279999999999999,0.83000440023104172,0.83000440023104172,0.95354603593805609,50,1.0662701626416656e-14
high,68,1.5,0.71440000000000003,0.83024167783950542,0.83024167783950542,0.95314767066952244,50,1.3298905417743639e-14
high,68,1.5,0.71599999999999997,0.83048522688965132,0.83048522688965132,0.95275717622495659,50,1.6355223055224594e-14
high,68,1.5,0.71760000000000002,0.83073502808213906,0.83073502808213906,0.95237453019369145,51,1.0365058603251405e-14
high,68,1.5,0.71920000000000006,0.83099103940817332,0.83099103940817332,0.95199971037687314,51,1.2899037932473791e-14
high,68,1.5,0.7208,0.83125327161791052,0.83125327161791052,0.95163269478762524,51,1.6100395981253743e-14
high,68,1.5,0.72240000000000004,0.83152170957170646,0.83152170957170646,0.95127346165123916,51,1.994212523336089e-14
high,68,1.5,0.72399999999999998,0.83179642454547609,0.83179642454547609,0.95092198940539274,52,1.2865531935720031e-14
high,68,1.5,0.72560000000000002,0.83207738329873115,0.83207738329873115,0.95057825670040041,52,1.614692073086604e-14
high,68,1.5,0.72719999999999996,0.83236451367822728,0.83236451367822728,0.9502422423994864,52,1.9995212874316466e-14
high,68,1.5,0.7288,0.83265782618413897,0.83265782618413897,0.94991392557909315,53,1.3296621947214198e-14
high,68,1.5,0.73039999999999994,0.83295738817795806,0.83295738817795806,0.94959328552921651,53,1.6560458232782819e-14
high,68,1.5,0.73199999999999998,0.83326315698784847,0.83326315698784847,0.94928030175377354,54,1.0982754740458256e-14
high,68,1.5,0.73360000000000003,0.83357512601331663,0.83357512601331663,0.94897495397100118,54,1.3834070628974464e-14
high,68,1.5,0.73519999999999996,0.83389329169972048,0.83389329169972048,0.94867722211388716,54,1.739744694058641e-14
high,68,1.5,0.73680000000000001,0.83421765788275704,0.83421765788275704,0.94838708633063273,55,1.1729402408405311e-14
high,68,1.5,0.73839999999999995,0.83454818130045472,0.83454818130045472,0.94810452698515124,55,1.4730759257340554e-14
high,68,1.5,0.73999999999999999,0.8348849061838084,0.8348849061838084,0.9478295246575994,55,1.850101527808321e-14
high,68,1.5,0.74160000000000004,0.83522784596146527,0.83522784596146527,0.94756206014494371,56,1.276509980132394e-14
high,68,1.5,0.74319999999999997,0.83557697371492123,0.83557697371492123,0.94730211446156221,56,1.6173191350050677e-14
high,68,1.5,0.74480000000000002,0.83593224013623368,0.83593224013623368,0.9470496688398844,57,1.1230882489842387e-14
high,68,1.5,0.74639999999999995,0.83629370166638572,0.83629370166638572,0.94680470473106959,57,1.4153903153304361e-14
high,68,1.5,0.748,0.83666135554726428,0.83666135554726428,0.94656720380571879,57,1.7901773954998225e-14
high,68,1.5,0.74960000000000004,0.83703516851998827,0.83703516851998827,0.9463371479546322,58,1.273728716520937e-14
high,68,1.5,0.75120000000000009,0.83741514259575245,0.83741514259575245,0.94611451928960244,58,1.6032505222894866e-14
high,68,1.5,0.75280000000000002,0.83780130888706505,0.83780130888706505,0.94589930014425272,59,1.1458584078677737e-14
high,68,1.5,0.75439999999999996,0.83819364994876777,0.83819364994876777,0.94569147307491408,59,1.4561302400626497e-14
high,68,1.5,0.75600000000000001,0.83859213552092127,0.83859213552092127,0.94549102086154724,59,1.8512421395341657e-14
high,68,1.5,0.75760000000000005,0.83899677919901394,0.83899677919901394,0.94529792650871092,60,1.3553701311923621e-14
high,68,1.5,0.7592000000000001,0.83940762051400752,0.83940762051400752,0.94511217324657337,60,1.7350178242633864e-14
high,68,1.5,0.76080000000000003,0.83982460793027691,0.83982460793027691,0.94493374453197265,61,1.2729437515923542e-14
high,68,1.5,0.76239999999999997,0.84024775589205025,0.84024775589205025,0.94476262404952316,61,1.6205211908264165e-14
high,68,1.5,0.76400000000000001,0.84067705283608729,0.84067705283608729,0.94459879571277339,62,1.2165018024838175e-14
high,68,1.5,0.76560000000000006,0.84111254454869455,0.84111254454869455,0.94444224366541418,62,1.5358663177492014e-14
high,68,1.5,0.76719999999999999,0.84155417717514813,0.84155417717514813,0.94429295228253907,62,1.9819515343596647e-14
high,68,1.5,0.76879999999999993,0.84200196951278372,0.84200196951278372,0.94415090617195785,63,1.5059008515359771e-14
high,68,1.5,0.77039999999999997,0.84245591591946856,0.84245591591946856,0.9440160901755662,63,1.921483310940695e-14
high,68,1.5,0.77200000000000002,0.84291603278361915,0.84291603278361915,0.94388848937077174,64,1.4753691867078438e-14
high,68,1.5,0.77360000000000007,0.84338231849368928,0.84338231849368928,0.94376808907197773,64,1.8959122905463262e-14
high,68,1.5,0.7752,0.84385474886638434,0.84385474886638434,0.94365487483213017,65,1.4660880817957525e-14
high,68,1.5,0.77679999999999993,0.84433334496119594,0.84433334496119594,0.94354883244432108,65,1.895445642255708e-14
high,68,1.5,0.77839999999999998,0.84481810385565292,0.84481810385565292,0.9434499479434626,66,1.4880465193071804e-14
high,68,1.5,0.78000000000000003,0.84530903557594572,0.84530903557594572,0.94335820760802092,66,1.9410486567124471e-14
high,68,1.5,0.78160000000000007,0.84580612279073519,0.84580612279073519,0.94327359796181953,67,1.5162023658178634e-14
high,68,1.5,0.78320000000000001,0.84630937519602811,0.84630937519602811,0.94319610577591684,67,1.9699516517722227e-14
high,68,1.5,0.78479999999999994,0.84681879328181386,0.84681879328181386,0.9431257180705469,68,1.5941052806335051e-14
high,68,1.5,0.78639999999999999,0.84733438737569255,0.84733438737569255,0.94306242211714519,69,1.2859211354114875e-14
high,68,1.5,0.78800000000000003,0.84785614524747166,0.84785614524747166,0.94300620544044034,69,1.6692282431031666e-14
high,68,1.5,0.78960000000000008,0.84838408743838711,0.84838408743838711,0.94295705582063305,70,1.3655283415022e-14
high,68,1.5,0.79120000000000001,0.84891818578099287,0.84891818578099287,0.94291496129565333,70,1.7967413608090415e-14
high,68,1.5,0.79279999999999995,0.84945847469586,0.84945847469586,0.94287991016350181,71,1.4759069679370964e-14
high,68,1.5,0.7944,0.85000496251018476,0.85000496251018476,0.94285189098468025,71,1.9320982463948119e-14
high,68,1.5,0.79600000000000004,0.85055760118703994,0.85055760118703994,0.94283089258470987,72,1.6165138951277038e-14
high,68,1.5,0.79760000000000009,0.85111643283088623,0.85111643283088623,0.94281690405674445,73,1.3546522406850971e-14
high,68,1.5,0.79920000000000002,0.8516814627109166,0.8516814627109166,0.94280991476428011,73,1.8022415585310715e-14
high,68,1.5,0.80079999999999996,0.8522526786269462,0.8522526786269462,0.94280991434396211,74,1.5156294705469592e-14
high,68,1.5,0.8024,0.85283011422309207,0.85283011422309207,0.94281689270849922,75,1.2980018215965256e-14
high,68,1.5,0.80400000000000005,0.85341372030909679,0.85341372030909679,0.94283084004968176,75,1.7403522795927108e-14
high,68,1.5,0.80560000000000009,0.85400351801327534,0.85400351801327534,0.94285174684151019,76,1.4951836390070011e-14
high,68,1.5,0.80719999999999992,0.85459957866686975,0.85459957866686975,0.94287960384344083,76,1.9907288405435365e-14
high,68,1.5,0.80879999999999996,0.85520182612705409,0.85520182612705409,0.94291440210374855,77,1.7459993341984995e-14
high,68,1.5,0.81040000000000001,0.85581026794694526,0.85581026794694526,0.94295613296301251,78,1.5310534603994077e-14
high,68,1.5,0.81200000000000006,0.85642500186842652,0.85642500186842652,0.94300478805773114,79,1.3506658839864795e-14
high,68,1.5,0.81359999999999999,0.85704590565190986,0.85704590565190986,0.94306035932406873,79,1.8369926888928857e-14
high,68,1.5,0.81519999999999992,0.85767301532053031,0.85767301532053031,0.94312283900174043,80,1.6512665488535687e-14
high,68,1.5,0.81679999999999997,0.85830645040684084,0.85830645040684084,0.94319221963803779,81,1.4823898613928439e-14
high,68,1.5,0.81840000000000002,0.85894609750471973,0.85894609750471973,0.9432684940920073,81,1.9837253107696881e-14
high,68,1.5,0.82000000000000006,0.85959194774303838,0.85959194774303838,0.9433516555387792,82,1.8223764763575522e-14
high,68,2,0.5,0.64763625791558821,0.64761904761904765,0.88888888888888884,25,1.9858105686733979e-14
high,68,2,0.50160000000000005,0.64695281139255245,0.64693561458254045,0.887004705192458,26,5.7079563217898477e-15
high,68,2,0.50319999999999998,0.64628406660655469,0.64626687143617412,0.88514465220338157,26,6.5745960319364712e-15
high,68,2,0.50480000000000003,0.64562995926347666,0.64561277132224504,0.88330858884036079,26,7.854598315997714e-15
high,68,2,0.50639999999999996,0.64499045240394071,0.64497326758212581,0.88149637489356791,26,9.1271072432645966e-15
high,68,2,0.50800000000000001,0.64436549346993999,0.64434831375521029,0.87970787101858183,26,1.0581972745484409e-14
high,68,2,0.50960000000000005,0.64375503366420683,0.64373786357786356,0.87794293873036966,26,1.2181610703123978e-14
high,68,2,0.51119999999999999,0.64315904353890097,0.64314187098237907,0.87620144039731818,26,1.4105796006265276e-14
high,68,2,0.51280000000000003,0.64257745570769664,0.64256029009594329,0.87448323923531035,26,1.6600117710603506e-14
high,68,2,0.51439999999999997,0.64201023169472116,0.64199307523960458,0.87278819930184592,26,1.9221334863297444e-14
high,68,2,0.51600000000000001,0.64145733910179203,0.64144018092725208,0.87111618549021508,27,5.9888861738408242e-15
high,68,2,0.51759999999999995,0.64091872189588084,0.64090156186459823,0.86946706352371184,27,6.8736084926278049e-15
high,68,2,0.51919999999999999,0.64039432487091741,0.64037717294816809,0.86784069994989155,27,8.1152617314745046e-15
high,68,2,0.52080000000000004,0.63988412446832243,0.63986696926429698,0.86623696213488244,27,9.4947590153172119e-15
high,68,2,0.52239999999999998,0.6393880568608703,0.63937090608813152,0.86465571825772791,27,1.0900700325023733e-14
high,68,2,0.52400000000000002,0.63890608644181801,0.63888893888263976,0.86309683730478581,27,1.2807758921352051e-14
